match_id,year,group,match_date,home_team,away_team,score,home_goals,away_goals,score_probability_pct,fitted_home_lambda,fitted_away_lambda,source_type,odds_provider,source_url,source_timing
2010_2010-06-11_SouthAfrica_Mexico,2010,A,2010-06-11,South Africa,Mexico,4-4,4.0,4.0,0.0233,0.94429,1.05745,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_SouthAfrica_Mexico,2010,A,2010-06-11,South Africa,Mexico,4-5,4.0,5.0,0.0049,0.94429,1.05745,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_SouthAfrica_Mexico,2010,A,2010-06-11,South Africa,Mexico,5-0,5.0,0.0,0.0845,0.94429,1.05745,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_SouthAfrica_Mexico,2010,A,2010-06-11,South Africa,Mexico,5-1,5.0,1.0,0.0894,0.94429,1.05745,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_SouthAfrica_Mexico,2010,A,2010-06-11,South Africa,Mexico,5-2,5.0,2.0,0.0473,0.94429,1.05745,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_SouthAfrica_Mexico,2010,A,2010-06-11,South Africa,Mexico,5-3,5.0,3.0,0.0167,0.94429,1.05745,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_SouthAfrica_Mexico,2010,A,2010-06-11,South Africa,Mexico,5-4,5.0,4.0,0.0044,0.94429,1.05745,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_SouthAfrica_Mexico,2010,A,2010-06-11,South Africa,Mexico,5-5,5.0,5.0,0.0009,0.94429,1.05745,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_SouthAfrica_Mexico,2010,A,2010-06-11,South Africa,Mexico,Other,,,0.1233,0.94429,1.05745,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,0-0,0.0,0.0,13.7349,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,0-1,0.0,1.0,15.8614,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,0-2,0.0,2.0,9.1586,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,0-3,0.0,3.0,3.5255,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,0-4,0.0,4.0,1.0178,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,0-5,0.0,5.0,0.2351,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,1-0,1.0,0.0,11.4056,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,1-1,1.0,1.0,13.1714,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,1-2,1.0,2.0,7.6053,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
