match_id,year,group,match_date,time,home_team,away_team,home_goals,away_goals,actual_score,actual_result,h_odds_decimal,d_odds_decimal,a_odds_decimal,home_pct_raw,draw_pct_raw,away_pct_raw,home_pct_no_vig,draw_pct_no_vig,away_pct_no_vig,odds_provider,source_timing,source_url,tournament_first_game_date,requested_snapshot_date,scrape_date,odds_are_exact_requested_snapshot
2026_2026-06-25_Tunisia_Netherlands,2026,F,2026-06-25,4:00 PM MST,Tunisia,Netherlands,,,,,6.5,4.3,1.512820512820513,15.3846,23.2558,66.1017,14.6881,22.2029,63.109,Oddschecker best listed odds,current browsed odds on 2026-06-03; requested one-week date is 2026-06-04,https://www.oddschecker.com/us/soccer/world-cup,2026-06-11,2026-06-04,2026-06-03,False
2026_2026-06-25_Paraguay_Australia,2026,D,2026-06-25,7:00 PM MST,Paraguay,Australia,,,,,2.2,3.3,3.55,45.4545,30.303,28.169,43.7372,29.1581,27.1047,Oddschecker best listed odds,current browsed odds on 2026-06-03; requested one-week date is 2026-06-04,https://www.oddschecker.com/us/soccer/world-cup,2026-06-11,2026-06-04,2026-06-03,False
2026_2026-06-25_Turkiye_USA,2026,D,2026-06-25,7:00 PM MST,Turkiye,USA,,,,,2.8,3.45,2.5,35.7143,28.9855,40.0,34.1111,27.6844,38.2045,Oddschecker best listed odds,current browsed odds on 2026-06-03; requested one-week date is 2026-06-04,https://www.oddschecker.com/us/soccer/world-cup,2026-06-11,2026-06-04,2026-06-03,False
2026_2026-06-26_Norway_France,2026,I,2026-06-26,12:00 PM MST,Norway,France,,,,,4.5,3.65,1.8,22.2222,27.3973,55.5556,21.1288,26.0492,52.822,Oddschecker best listed odds,current browsed odds on 2026-06-03; requested one-week date is 2026-06-04,https://www.oddschecker.com/us/soccer/world-cup,2026-06-11,2026-06-04,2026-06-03,False
2026_2026-06-26_Senegal_Iraq,2026,I,2026-06-26,12:00 PM MST,Senegal,Iraq,,,,,1.444444444444444,4.5,7.5,69.2308,22.2222,13.3333,66.0685,21.2072,12.7243,Oddschecker best listed odds,current browsed odds on 2026-06-03; requested one-week date is 2026-06-04,https://www.oddschecker.com/us/soccer/world-cup,2026-06-11,2026-06-04,2026-06-03,False
2026_2026-06-26_CapeVerde_SaudiArabia,2026,G,2026-06-26,5:00 PM MST,Cape Verde,Saudi Arabia,,,,,2.65,3.4,2.8,37.7358,29.4118,35.7143,36.6859,28.5934,34.7206,Oddschecker best listed odds,current browsed odds on 2026-06-03; requested one-week date is 2026-06-04,https://www.oddschecker.com/us/soccer/world-cup,2026-06-11,2026-06-04,2026-06-03,False
2026_2026-06-26_Uruguay_Spain,2026,G,2026-06-26,5:00 PM MST,Uruguay,Spain,,,,,5.3,4.0,1.645161290322581,18.8679,25.0,60.7843,18.0292,23.8886,58.0822,Oddschecker best listed odds,current browsed odds on 2026-06-03; requested one-week date is 2026-06-04,https://www.oddschecker.com/us/soccer/world-cup,2026-06-11,2026-06-04,2026-06-03,False
2026_2026-06-26_Egypt_IRIran,2026,H,2026-06-26,8:00 PM MST,Egypt,IR Iran,,,,,2.3,3.1,3.6,43.4783,32.2581,27.7778,42.0023,31.163,26.8348,Oddschecker best listed odds,current browsed odds on 2026-06-03; requested one-week date is 2026-06-04,https://www.oddschecker.com/us/soccer/world-cup,2026-06-11,2026-06-04,2026-06-03,False
2026_2026-06-26_NewZealand_Belgium,2026,H,2026-06-26,8:00 PM MST,New Zealand,Belgium,,,,,10.5,6.0,1.277777777777778,9.5238,16.6667,78.2609,9.1179,15.9564,74.9257,Oddschecker best listed odds,current browsed odds on 2026-06-03; requested one-week date is 2026-06-04,https://www.oddschecker.com/us/soccer/world-cup,2026-06-11,2026-06-04,2026-06-03,False
2026_2026-06-27_Croatia_Ghana,2026,L,2026-06-27,2:00 PM MST,Croatia,Ghana,,,,,1.714285714285714,3.75,5.1,58.3333,26.6667,19.6078,55.7638,25.492,18.7441,Oddschecker best listed odds,current browsed odds on 2026-06-03; requested one-week date is 2026-06-04,https://www.oddschecker.com/us/soccer/world-cup,2026-06-11,2026-06-04,2026-06-03,False
2026_2026-06-27_Panama_England,2026,L,2026-06-27,2:00 PM MST,Panama,England,,,,,8.5,5.9,1.363636363636364,11.7647,16.9492,73.3333,11.5287,16.6091,71.8622,Oddschecker best listed odds,current browsed odds on 2026-06-03; requested one-week date is 2026-06-04,https://www.oddschecker.com/us/soccer/world-cup,2026-06-11,2026-06-04,2026-06-03,False
2026_2026-06-27_Colombia_Portugal,2026,K,2026-06-27,4:30 PM MST,Colombia,Portugal,,,,,3.5,3.4,2.15,28.5714,29.4118,46.5116,27.3424,28.1466,44.5109,Oddschecker best listed odds,current browsed odds on 2026-06-03; requested one-week date is 2026-06-04,https://www.oddschecker.com/us/soccer/world-cup,2026-06-11,2026-06-04,2026-06-03,False
2026_2026-06-27_CongoDR_Uzbekistan,2026,K,2026-06-27,4:30 PM MST,Congo DR,Uzbekistan,,,,,2.55,3.3,2.85,39.2157,30.303,35.0877,37.4888,28.9686,33.5426,Oddschecker best listed odds,current browsed odds on 2026-06-03; requested one-week date is 2026-06-04,https://www.oddschecker.com/us/soccer/world-cup,2026-06-11,2026-06-04,2026-06-03,False
2026_2026-06-27_Algeria_Austria,2026,J,2026-06-27,7:00 PM MST,Algeria,Austria,,,,,3.45,3.2,2.35,28.9855,31.25,42.5532,28.1991,30.4022,41.3987,Oddschecker best listed odds,current browsed odds on 2026-06-03; requested one-week date is 2026-06-04,https://www.oddschecker.com/us/soccer/world-cup,2026-06-11,2026-06-04,2026-06-03,False
2026_2026-06-27_Jordan_Argentina,2026,J,2026-06-27,7:00 PM MST,Jordan,Argentina,,,,,15.0,7.5,1.2,6.6667,13.3333,83.3333,6.4516,12.9032,80.6452,Oddschecker best listed odds,current browsed odds on 2026-06-03; requested one-week date is 2026-06-04,https://www.oddschecker.com/us/soccer/world-cup,2026-06-11,2026-06-04,2026-06-03,False
